FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,CO,NO2,PM2.5,PM10,O3,BTX
2019-01-01 00:00:00,2019.0,1.0,1.0,0,Martes,8.0,13.0,0.7,79.0,24.0,32.0,3.84,6.3999999999999995
2019-01-01 01:00:00,2019.0,1.0,1.0,1,Martes,8.0,13.0,0.6,76.0,33.0,105.0,3.61,4.9
2019-01-01 02:00:00,2019.0,1.0,1.0,2,Martes,8.0,12.0,0.6,85.0,34.0,91.0,3.73,5.2
2019-01-01 03:00:00,2019.0,1.0,1.0,3,Martes,8.0,10.0,0.6,81.0,29.0,43.0,3.64,5.0
2019-01-01 04:00:00,2019.0,1.0,1.0,4,Martes,8.0,9.0,0.5,68.0,23.0,31.0,5.28,3.8000000000000003
2019-01-01 05:00:00,2019.0,1.0,1.0,5,Martes,8.0,10.0,0.4,50.0,14.0,19.0,11.88,2.6
2019-01-01 06:00:00,2019.0,1.0,1.0,6,Martes,8.0,8.0,0.4,55.0,12.0,16.0,7.97,2.2
2019-01-01 07:00:00,2019.0,1.0,1.0,7,Martes,8.0,10.0,0.4,56.0,14.0,18.0,9.32,2.5
2019-01-01 08:00:00,2019.0,1.0,1.0,8,Martes,8.0,11.0,0.4,58.0,12.0,15.0,8.78,2.4000000000000004
2019-01-01 09:00:00,2019.0,1.0,1.0,9,Martes,8.0,12.0,0.4,51.0,11.0,16.0,17.29,2.9000000000000004
2019-01-01 10:00:00,2019.0,1.0,1.0,10,Martes,8.0,13.0,0.4,41.0,10.0,13.0,27.47,1.6
2019-01-01 11:00:00,2019.0,1.0,1.0,11,Martes,8.0,15.0,0.4,43.0,6.0,9.0,31.95,1.5
2019-01-01 12:00:00,2019.0,1.0,1.0,12,Martes,8.0,11.0,0.4,45.0,7.0,12.0,34.52,1.6
2019-01-01 13:00:00,2019.0,1.0,1.0,13,Martes,8.0,14.0,0.4,59.0,14.0,21.0,27.48,2.2
2019-01-01 14:00:00,2019.0,1.0,1.0,14,Martes,8.0,11.0,0.4,56.0,17.0,25.0,30.57,2.6
2019-01-01 15:00:00,2019.0,1.0,1.0,15,Martes,8.0,10.0,0.4,57.0,15.0,23.0,30.85,2.3000000000000003
2019-01-01 16:00:00,2019.0,1.0,1.0,16,Martes,8.0,9.0,0.4,61.0,17.0,26.0,27.66,2.4000000000000004
2019-01-01 17:00:00,2019.0,1.0,1.0,17,Martes,8.0,8.0,0.4,72.0,17.0,31.0,18.55,2.1
2019-01-01 18:00:00,2019.0,1.0,1.0,18,Martes,8.0,9.0,0.5,88.0,19.0,37.0,7.8,3.0999999999999996
2019-01-01 19:00:00,2019.0,1.0,1.0,19,Martes,8.0,11.0,0.7,99.0,15.0,31.0,4.49,4.2
2019-01-01 20:00:00,2019.0,1.0,1.0,20,Martes,8.0,13.0,0.8,103.0,20.0,39.0,3.67,5.8
2019-01-01 21:00:00,2019.0,1.0,1.0,21,Martes,8.0,13.0,0.9,103.0,23.0,37.0,4.23,7.1000000000000005
2019-01-01 22:00:00,2019.0,1.0,1.0,22,Martes,8.0,22.0,1.3,135.0,28.0,44.0,3.89,12.0
2019-01-01 23:00:00,2019.0,1.0,1.0,23,Martes,8.0,14.0,1.1,110.0,31.0,46.0,3.65,10.1
2019-01-02 00:00:00,2019.0,1.0,2.0,0,Miercoles,8.0,14.0,1.2,114.0,30.0,44.0,4.01,10.0
2019-01-02 01:00:00,2019.0,1.0,2.0,1,Miercoles,8.0,13.0,1.2,98.0,31.0,46.0,3.86,13.1
2019-01-02 02:00:00,2019.0,1.0,2.0,2,Miercoles,8.0,11.0,0.7,76.0,26.0,37.0,3.9,6.6
2019-01-02 03:00:00,2019.0,1.0,2.0,3,Miercoles,8.0,11.0,0.5,59.0,19.0,28.0,5.49,4.300000000000001
2019-01-02 04:00:00,2019.0,1.0,2.0,4,Miercoles,8.0,13.0,0.4,50.0,16.0,20.0,6.69,2.7
2019-01-02 05:00:00,2019.0,1.0,2.0,5,Miercoles,8.0,10.0,0.4,51.0,13.0,17.0,6.4,2.6
2019-01-02 06:00:00,2019.0,1.0,2.0,6,Miercoles,8.0,9.0,0.4,56.0,17.0,23.0,4.99,2.7
2019-01-02 07:00:00,2019.0,1.0,2.0,7,Miercoles,8.0,11.0,0.6,73.0,17.0,25.0,3.79,3.9999999999999996
2019-01-02 08:00:00,2019.0,1.0,2.0,8,Miercoles,8.0,12.0,0.7,82.0,17.0,27.0,4.34,4.800000000000001
2019-01-02 09:00:00,2019.0,1.0,2.0,9,Miercoles,8.0,14.0,0.9,89.0,21.0,38.0,5.29,8.700000000000001
2019-01-02 10:00:00,2019.0,1.0,2.0,10,Miercoles,8.0,13.0,,73.0,17.0,32.0,13.85,8.799999999999999
2019-01-02 11:00:00,2019.0,1.0,2.0,11,Miercoles,8.0,16.0,,69.0,12.0,22.0,19.19,5.1000000000000005
2019-01-02 12:00:00,2019.0,1.0,2.0,12,Miercoles,8.0,15.0,0.3,75.0,17.0,27.0,21.01,5.6000000000000005
2019-01-02 13:00:00,2019.0,1.0,2.0,13,Miercoles,8.0,17.0,0.4,88.0,19.0,36.0,19.64,6.699999999999999
2019-01-02 14:00:00,2019.0,1.0,2.0,14,Miercoles,8.0,20.0,,113.0,31.0,53.0,13.33,11.2
2019-01-02 15:00:00,2019.0,1.0,2.0,15,Miercoles,8.0,12.0,0.5,88.0,31.0,54.0,19.74,10.3
2019-01-02 16:00:00,2019.0,1.0,2.0,16,Miercoles,8.0,11.0,0.4,92.0,16.0,31.0,14.52,6.500000000000001
2019-01-02 17:00:00,2019.0,1.0,2.0,17,Miercoles,8.0,12.0,0.5,111.0,17.0,36.0,7.26,8.7
2019-01-02 18:00:00,2019.0,1.0,2.0,18,Miercoles,8.0,14.0,0.8,137.0,18.0,47.0,4.65,12.700000000000001
2019-01-02 19:00:00,2019.0,1.0,2.0,19,Miercoles,8.0,18.0,1.3,136.0,21.0,59.0,5.29,21.099999999999998
2019-01-02 20:00:00,2019.0,1.0,2.0,20,Miercoles,8.0,20.0,1.3,139.0,29.0,66.0,5.46,21.3
2019-01-02 21:00:00,2019.0,1.0,2.0,21,Miercoles,8.0,17.0,1.1,123.0,30.0,66.0,5.04,20.1
2019-01-02 22:00:00,2019.0,1.0,2.0,22,Miercoles,8.0,15.0,0.6,92.0,16.0,32.0,5.03,9.4
2019-01-02 23:00:00,2019.0,1.0,2.0,23,Miercoles,8.0,13.0,0.3,69.0,12.0,19.0,10.3,5.3
2019-01-03 00:00:00,2019.0,1.0,3.0,0,Jueves,8.0,10.0,0.1,34.0,7.0,13.0,36.68,2.8999999999999995
2019-01-03 01:00:00,2019.0,1.0,3.0,1,Jueves,8.0,9.0,0.1,25.0,5.0,9.0,43.36,1.7
2019-01-03 02:00:00,2019.0,1.0,3.0,2,Jueves,8.0,9.0,0.1,23.0,5.0,8.0,43.35,1.4000000000000001
2019-01-03 03:00:00,2019.0,1.0,3.0,3,Jueves,8.0,9.0,0.1,22.0,7.0,9.0,44.12,1.4000000000000001
2019-01-03 04:00:00,2019.0,1.0,3.0,4,Jueves,8.0,9.0,0.1,26.0,5.0,12.0,42.76,1.5
2019-01-03 05:00:00,2019.0,1.0,3.0,5,Jueves,8.0,8.0,0.1,29.0,2.0,5.0,40.51,1.5
2019-01-03 06:00:00,2019.0,1.0,3.0,6,Jueves,8.0,8.0,0.1,46.0,6.0,9.0,23.8,1.3000000000000003
2019-01-03 07:00:00,2019.0,1.0,3.0,7,Jueves,8.0,12.0,0.2,74.0,7.0,11.0,8.98,2.4000000000000004
2019-01-03 08:00:00,2019.0,1.0,3.0,8,Jueves,8.0,14.0,0.3,93.0,14.0,20.0,6.18,4.5
2019-01-03 09:00:00,2019.0,1.0,3.0,9,Jueves,8.0,17.0,0.5,88.0,9.0,21.0,8.27,9.0
2019-01-03 10:00:00,2019.0,1.0,3.0,10,Jueves,8.0,15.0,0.4,85.0,12.0,25.0,13.42,6.7
2019-01-03 11:00:00,2019.0,1.0,3.0,11,Jueves,8.0,13.0,0.2,70.0,10.0,20.0,23.32,4.8
2019-01-03 12:00:00,2019.0,1.0,3.0,12,Jueves,8.0,12.0,0.2,63.0,10.0,20.0,32.04,4.8
2019-01-03 13:00:00,2019.0,1.0,3.0,13,Jueves,8.0,10.0,0.2,67.0,11.0,22.0,32.53,3.8000000000000003
2019-01-03 14:00:00,2019.0,1.0,3.0,14,Jueves,8.0,9.0,0.1,57.0,11.0,26.0,40.46,3.0999999999999996
2019-01-03 15:00:00,2019.0,1.0,3.0,15,Jueves,8.0,9.0,0.1,59.0,12.0,24.0,39.97,2.5999999999999996
2019-01-03 16:00:00,2019.0,1.0,3.0,16,Jueves,8.0,9.0,0.1,64.0,13.0,26.0,37.67,2.7
2019-01-03 17:00:00,2019.0,1.0,3.0,17,Jueves,8.0,9.0,0.2,87.0,6.0,21.0,14.16,4.2
2019-01-03 18:00:00,2019.0,1.0,3.0,18,Jueves,8.0,11.0,0.4,109.0,10.0,37.0,6.16,7.7
2019-01-03 19:00:00,2019.0,1.0,3.0,19,Jueves,8.0,17.0,0.7,124.0,15.0,55.0,5.46,13.8
2019-01-03 20:00:00,2019.0,1.0,3.0,20,Jueves,8.0,24.0,0.9,142.0,18.0,57.0,5.08,20.7
2019-01-03 21:00:00,2019.0,1.0,3.0,21,Jueves,8.0,22.0,0.8,125.0,23.0,45.0,4.97,17.099999999999998
2019-01-03 22:00:00,2019.0,1.0,3.0,22,Jueves,8.0,17.0,0.6,107.0,22.0,35.0,5.02,11.3
2019-01-03 23:00:00,2019.0,1.0,3.0,23,Jueves,8.0,13.0,0.5,87.0,19.0,30.0,5.45,8.0
2019-01-04 00:00:00,2019.0,1.0,4.0,0,Viernes,8.0,11.0,0.2,66.0,13.0,22.0,11.11,5.3
2019-01-04 01:00:00,2019.0,1.0,4.0,1,Viernes,8.0,12.0,0.2,57.0,11.0,16.0,12.74,3.4999999999999996
2019-01-04 02:00:00,2019.0,1.0,4.0,2,Viernes,8.0,11.0,0.1,47.0,12.0,18.0,18.78,3.3
2019-01-04 03:00:00,2019.0,1.0,4.0,3,Viernes,8.0,10.0,0.1,43.0,10.0,16.0,20.38,2.6
2019-01-04 04:00:00,2019.0,1.0,4.0,4,Viernes,8.0,9.0,0.1,40.0,8.0,13.0,22.63,2.3000000000000003
2019-01-04 05:00:00,2019.0,1.0,4.0,5,Viernes,8.0,9.0,0.1,37.0,8.0,13.0,23.32,2.0
2019-01-04 06:00:00,2019.0,1.0,4.0,6,Viernes,8.0,9.0,0.1,49.0,10.0,15.0,13.85,2.0
2019-01-04 07:00:00,2019.0,1.0,4.0,7,Viernes,8.0,10.0,0.2,69.0,9.0,15.0,6.3,2.4000000000000004
2019-01-04 08:00:00,2019.0,1.0,4.0,8,Viernes,8.0,11.0,0.4,85.0,8.0,22.0,5.2,4.300000000000001
2019-01-04 09:00:00,2019.0,1.0,4.0,9,Viernes,8.0,14.0,1.6,106.0,17.0,53.0,5.53,13.200000000000001
2019-01-04 10:00:00,2019.0,1.0,4.0,10,Viernes,8.0,17.0,,100.0,24.0,66.0,8.71,26.4
2019-01-04 11:00:00,2019.0,1.0,4.0,11,Viernes,8.0,18.0,,79.0,13.0,33.0,15.41,8.9
2019-01-04 12:00:00,2019.0,1.0,4.0,12,Viernes,8.0,16.0,0.5,97.0,16.0,32.0,13.26,7.7
2019-01-04 13:00:00,2019.0,1.0,4.0,13,Viernes,8.0,19.0,0.7,120.0,29.0,64.0,10.7,12.700000000000001
2019-01-04 14:00:00,2019.0,1.0,4.0,14,Viernes,8.0,19.0,0.8,114.0,39.0,71.0,13.44,14.700000000000001
2019-01-04 15:00:00,2019.0,1.0,4.0,15,Viernes,8.0,17.0,0.7,108.0,34.0,56.0,14.04,13.7
2019-01-04 16:00:00,2019.0,1.0,4.0,16,Viernes,8.0,14.0,0.5,108.0,29.0,50.0,11.42,9.4
2019-01-04 17:00:00,2019.0,1.0,4.0,17,Viernes,8.0,13.0,0.6,121.0,27.0,54.0,5.76,9.9
2019-01-04 18:00:00,2019.0,1.0,4.0,18,Viernes,8.0,12.0,0.6,129.0,28.0,63.0,4.91,11.3
2019-01-04 19:00:00,2019.0,1.0,4.0,19,Viernes,8.0,13.0,0.6,133.0,28.0,61.0,4.75,13.899999999999999
2019-01-04 20:00:00,2019.0,1.0,4.0,20,Viernes,8.0,12.0,0.8,117.0,26.0,59.0,5.15,14.3
2019-01-04 21:00:00,2019.0,1.0,4.0,21,Viernes,8.0,13.0,0.8,113.0,25.0,54.0,5.16,14.100000000000001
2019-01-04 22:00:00,2019.0,1.0,4.0,22,Viernes,8.0,12.0,0.8,105.0,29.0,52.0,5.39,12.7
2019-01-04 23:00:00,2019.0,1.0,4.0,23,Viernes,8.0,11.0,0.5,97.0,25.0,43.0,4.79,11.3
2019-01-05 00:00:00,2019.0,1.0,5.0,0,Sabado,8.0,15.0,1.2,155.0,32.0,53.0,4.96,16.7
2019-01-05 01:00:00,2019.0,1.0,5.0,1,Sabado,8.0,14.0,1.2,121.0,36.0,61.0,4.91,24.099999999999998
2019-01-05 02:00:00,2019.0,1.0,5.0,2,Sabado,8.0,11.0,0.3,71.0,22.0,37.0,5.39,8.0
2019-01-05 03:00:00,2019.0,1.0,5.0,3,Sabado,8.0,9.0,0.2,68.0,13.0,21.0,5.27,4.0
2019-01-05 04:00:00,2019.0,1.0,5.0,4,Sabado,8.0,9.0,0.3,67.0,13.0,22.0,5.2,4.3
2019-01-05 05:00:00,2019.0,1.0,5.0,5,Sabado,8.0,9.0,0.3,66.0,12.0,23.0,5.01,4.5
2019-01-05 06:00:00,2019.0,1.0,5.0,6,Sabado,8.0,9.0,0.2,56.0,13.0,22.0,11.69,4.1
2019-01-05 07:00:00,2019.0,1.0,5.0,7,Sabado,8.0,9.0,0.1,60.0,12.0,19.0,7.72,2.8999999999999995
2019-01-05 08:00:00,2019.0,1.0,5.0,8,Sabado,8.0,9.0,0.2,70.0,10.0,20.0,5.45,3.3
2019-01-05 09:00:00,2019.0,1.0,5.0,9,Sabado,8.0,10.0,0.2,69.0,12.0,29.0,7.2,3.1999999999999997
2019-01-05 10:00:00,2019.0,1.0,5.0,10,Sabado,8.0,13.0,0.5,78.0,19.0,43.0,10.0,7.199999999999999
2019-01-05 11:00:00,2019.0,1.0,5.0,11,Sabado,8.0,17.0,0.5,71.0,26.0,44.0,17.72,8.299999999999999
2019-01-05 12:00:00,2019.0,1.0,5.0,12,Sabado,8.0,12.0,0.3,73.0,21.0,33.0,19.52,4.6000000000000005
2019-01-05 13:00:00,2019.0,1.0,5.0,13,Sabado,8.0,14.0,0.5,92.0,27.0,45.0,14.54,7.800000000000001
2019-01-05 14:00:00,2019.0,1.0,5.0,14,Sabado,8.0,13.0,0.5,94.0,30.0,49.0,14.84,7.800000000000001
2019-01-05 15:00:00,2019.0,1.0,5.0,15,Sabado,8.0,13.0,0.4,93.0,31.0,46.0,15.53,6.5
2019-01-05 16:00:00,2019.0,1.0,5.0,16,Sabado,8.0,12.0,0.4,102.0,34.0,50.0,10.56,6.7
2019-01-05 17:00:00,2019.0,1.0,5.0,17,Sabado,8.0,12.0,0.5,110.0,33.0,54.0,6.46,8.5
2019-01-05 18:00:00,2019.0,1.0,5.0,18,Sabado,8.0,13.0,0.5,110.0,30.0,59.0,5.09,9.5
2019-01-05 19:00:00,2019.0,1.0,5.0,19,Sabado,8.0,13.0,0.5,102.0,27.0,47.0,4.99,8.8
2019-01-05 20:00:00,2019.0,1.0,5.0,20,Sabado,8.0,16.0,0.8,115.0,28.0,49.0,5.29,10.1
2019-01-05 21:00:00,2019.0,1.0,5.0,21,Sabado,8.0,15.0,1.0,128.0,31.0,58.0,5.13,12.700000000000001
2019-01-05 22:00:00,2019.0,1.0,5.0,22,Sabado,8.0,19.0,1.4,159.0,41.0,69.0,5.09,20.2
2019-01-05 23:00:00,2019.0,1.0,5.0,23,Sabado,8.0,18.0,1.5,133.0,54.0,79.0,5.21,22.7
2019-01-06 00:00:00,2019.0,1.0,6.0,0,Domingo,8.0,14.0,1.3,116.0,51.0,73.0,4.82,17.0
2019-01-06 01:00:00,2019.0,1.0,6.0,1,Domingo,8.0,14.0,1.3,129.0,40.0,62.0,4.92,19.8
2019-01-06 02:00:00,2019.0,1.0,6.0,2,Domingo,8.0,14.0,0.8,89.0,40.0,58.0,5.27,16.400000000000002
2019-01-06 03:00:00,2019.0,1.0,6.0,3,Domingo,8.0,11.0,0.5,78.0,29.0,43.0,4.79,8.5
2019-01-06 04:00:00,2019.0,1.0,6.0,4,Domingo,8.0,10.0,0.5,76.0,26.0,39.0,4.74,7.3999999999999995
2019-01-06 05:00:00,2019.0,1.0,6.0,5,Domingo,8.0,10.0,0.5,71.0,24.0,36.0,5.04,8.0
2019-01-06 06:00:00,2019.0,1.0,6.0,6,Domingo,8.0,10.0,0.5,71.0,22.0,33.0,4.72,8.700000000000001
2019-01-06 07:00:00,2019.0,1.0,6.0,7,Domingo,8.0,10.0,0.5,69.0,24.0,34.0,4.83,9.7
2019-01-06 08:00:00,2019.0,1.0,6.0,8,Domingo,8.0,12.0,0.3,70.0,19.0,28.0,5.02,5.6
2019-01-06 09:00:00,2019.0,1.0,6.0,9,Domingo,8.0,18.0,0.4,71.0,21.0,36.0,6.83,4.9
2019-01-06 10:00:00,2019.0,1.0,6.0,10,Domingo,8.0,15.0,0.5,74.0,21.0,37.0,7.6,4.9
2019-01-06 11:00:00,2019.0,1.0,6.0,11,Domingo,8.0,18.0,0.5,75.0,27.0,42.0,11.55,7.8
2019-01-06 12:00:00,2019.0,1.0,6.0,12,Domingo,8.0,22.0,0.5,86.0,31.0,45.0,14.99,6.6
2019-01-06 13:00:00,2019.0,1.0,6.0,13,Domingo,8.0,19.0,0.7,102.0,36.0,53.0,17.51,8.700000000000001
2019-01-06 14:00:00,2019.0,1.0,6.0,14,Domingo,8.0,16.0,0.5,94.0,36.0,50.0,21.5,6.5
2019-01-06 15:00:00,2019.0,1.0,6.0,15,Domingo,8.0,20.0,0.5,99.0,33.0,42.0,19.33,6.1
2019-01-06 16:00:00,2019.0,1.0,6.0,16,Domingo,8.0,23.0,0.4,67.0,27.0,33.0,39.24,4.6000000000000005
2019-01-06 17:00:00,2019.0,1.0,6.0,17,Domingo,8.0,27.0,0.4,97.0,13.0,17.0,15.19,4.0
2019-01-06 18:00:00,2019.0,1.0,6.0,18,Domingo,8.0,28.0,1.1,181.0,14.0,32.0,4.75,15.499999999999998
2019-01-06 19:00:00,2019.0,1.0,6.0,19,Domingo,8.0,35.0,1.6,172.0,25.0,60.0,5.03,26.700000000000003
2019-01-06 20:00:00,2019.0,1.0,6.0,20,Domingo,8.0,33.0,1.4,161.0,26.0,48.0,5.07,21.5
2019-01-06 21:00:00,2019.0,1.0,6.0,21,Domingo,8.0,21.0,1.2,141.0,24.0,53.0,5.14,17.3
2019-01-06 22:00:00,2019.0,1.0,6.0,22,Domingo,8.0,17.0,0.9,128.0,19.0,40.0,4.7,12.100000000000001
2019-01-06 23:00:00,2019.0,1.0,6.0,23,Domingo,8.0,18.0,1.1,127.0,20.0,42.0,4.58,12.4
2019-01-07 00:00:00,2019.0,1.0,7.0,0,Lunes,8.0,11.0,0.7,90.0,22.0,44.0,7.74,9.5
2019-01-07 01:00:00,2019.0,1.0,7.0,1,Lunes,8.0,11.0,0.4,88.0,8.0,19.0,6.93,4.5
2019-01-07 02:00:00,2019.0,1.0,7.0,2,Lunes,8.0,12.0,0.5,91.0,7.0,24.0,5.53,5.5
2019-01-07 03:00:00,2019.0,1.0,7.0,3,Lunes,8.0,14.0,0.7,95.0,8.0,26.0,5.02,9.7
2019-01-07 04:00:00,2019.0,1.0,7.0,4,Lunes,8.0,12.0,0.7,101.0,11.0,33.0,4.52,10.2
2019-01-07 05:00:00,2019.0,1.0,7.0,5,Lunes,8.0,11.0,0.7,94.0,12.0,36.0,4.51,8.5
2019-01-07 06:00:00,2019.0,1.0,7.0,6,Lunes,8.0,12.0,0.4,79.0,12.0,25.0,4.53,8.100000000000001
2019-01-07 07:00:00,2019.0,1.0,7.0,7,Lunes,8.0,13.0,0.6,79.0,11.0,18.0,5.01,8.5
2019-01-07 08:00:00,2019.0,1.0,7.0,8,Lunes,8.0,14.0,0.7,84.0,17.0,27.0,5.25,9.0
2019-01-07 09:00:00,2019.0,1.0,7.0,9,Lunes,8.0,15.0,0.8,90.0,17.0,35.0,5.43,9.0
2019-01-07 10:00:00,2019.0,1.0,7.0,10,Lunes,8.0,13.0,0.6,85.0,17.0,62.0,11.16,7.3
2019-01-07 11:00:00,2019.0,1.0,7.0,11,Lunes,8.0,24.0,0.6,108.0,21.0,42.0,11.85,6.6
2019-01-07 12:00:00,2019.0,1.0,7.0,12,Lunes,8.0,24.0,0.7,119.0,27.0,46.0,11.85,9.3
2019-01-07 13:00:00,2019.0,1.0,7.0,13,Lunes,8.0,22.0,0.8,110.0,37.0,63.0,15.42,10.6
2019-01-07 14:00:00,2019.0,1.0,7.0,14,Lunes,8.0,15.0,0.6,108.0,33.0,54.0,16.72,8.6
2019-01-07 15:00:00,2019.0,1.0,7.0,15,Lunes,8.0,13.0,0.3,72.0,25.0,40.0,36.1,6.3
2019-01-07 16:00:00,2019.0,1.0,7.0,16,Lunes,8.0,16.0,0.2,58.0,8.0,13.0,41.02,2.5
2019-01-07 17:00:00,2019.0,1.0,7.0,17,Lunes,8.0,21.0,0.3,92.0,6.0,11.0,14.64,3.9
2019-01-07 18:00:00,2019.0,1.0,7.0,18,Lunes,8.0,26.0,0.5,108.0,9.0,19.0,5.56,7.0
2019-01-07 19:00:00,2019.0,1.0,7.0,19,Lunes,8.0,18.0,0.5,103.0,12.0,27.0,6.59,7.6000000000000005
2019-01-07 20:00:00,2019.0,1.0,7.0,20,Lunes,8.0,22.0,0.5,103.0,9.0,18.0,5.64,6.5
2019-01-07 21:00:00,2019.0,1.0,7.0,21,Lunes,8.0,20.0,0.5,96.0,14.0,22.0,6.5,7.0
2019-01-07 22:00:00,2019.0,1.0,7.0,22,Lunes,8.0,15.0,0.3,83.0,12.0,18.0,11.78,5.0
2019-01-07 23:00:00,2019.0,1.0,7.0,23,Lunes,8.0,12.0,0.2,64.0,11.0,17.0,19.02,3.5
2019-01-08 00:00:00,2019.0,1.0,8.0,0,Martes,8.0,12.0,0.2,50.0,5.0,11.0,25.81,2.9
2019-01-08 01:00:00,2019.0,1.0,8.0,1,Martes,8.0,10.0,0.1,40.0,7.0,12.0,31.9,2.3000000000000003
2019-01-08 02:00:00,2019.0,1.0,8.0,2,Martes,8.0,11.0,0.1,31.0,10.0,14.0,37.82,1.9
2019-01-08 03:00:00,2019.0,1.0,8.0,3,Martes,8.0,9.0,0.1,25.0,8.0,12.0,42.65,1.6
2019-01-08 04:00:00,2019.0,1.0,8.0,4,Martes,8.0,9.0,0.1,45.0,5.0,12.0,22.05,2.0
2019-01-08 05:00:00,2019.0,1.0,8.0,5,Martes,8.0,9.0,0.1,42.0,7.0,13.0,28.01,2.1
2019-01-08 06:00:00,2019.0,1.0,8.0,6,Martes,8.0,10.0,0.2,62.0,4.0,13.0,6.64,2.7
2019-01-08 07:00:00,2019.0,1.0,8.0,7,Martes,8.0,12.0,0.4,96.0,8.0,23.0,4.9,6.8999999999999995
2019-01-08 08:00:00,2019.0,1.0,8.0,8,Martes,8.0,14.0,0.6,104.0,13.0,32.0,5.23,6.7
2019-01-08 09:00:00,2019.0,1.0,8.0,9,Martes,8.0,16.0,0.7,105.0,14.0,38.0,6.65,10.1
2019-01-08 10:00:00,2019.0,1.0,8.0,10,Martes,8.0,17.0,0.6,101.0,18.0,44.0,10.6,12.100000000000001
2019-01-08 11:00:00,2019.0,1.0,8.0,11,Martes,8.0,22.0,0.9,115.0,27.0,50.0,10.65,13.3
2019-01-08 12:00:00,2019.0,1.0,8.0,12,Martes,8.0,17.0,0.4,84.0,23.0,42.0,19.85,8.5
2019-01-08 13:00:00,2019.0,1.0,8.0,13,Martes,8.0,18.0,0.5,101.0,19.0,37.0,17.18,11.5
2019-01-08 14:00:00,2019.0,1.0,8.0,14,Martes,8.0,13.0,0.5,90.0,22.0,41.0,21.19,11.899999999999999
2019-01-08 15:00:00,2019.0,1.0,8.0,15,Martes,8.0,12.0,0.5,93.0,19.0,37.0,19.05,8.700000000000001
2019-01-08 16:00:00,2019.0,1.0,8.0,16,Martes,8.0,11.0,0.4,93.0,15.0,34.0,17.43,6.6
2019-01-08 17:00:00,2019.0,1.0,8.0,17,Martes,8.0,10.0,0.4,103.0,13.0,30.0,9.0,12.4
2019-01-08 18:00:00,2019.0,1.0,8.0,18,Martes,8.0,16.0,0.8,126.0,17.0,46.0,5.12,15.299999999999999
2019-01-08 19:00:00,2019.0,1.0,8.0,19,Martes,8.0,20.0,1.2,138.0,18.0,60.0,4.86,24.400000000000002
2019-01-08 20:00:00,2019.0,1.0,8.0,20,Martes,8.0,18.0,0.8,104.0,16.0,40.0,5.18,16.4
2019-01-08 21:00:00,2019.0,1.0,8.0,21,Martes,8.0,18.0,0.6,99.0,13.0,24.0,5.08,9.0
2019-01-08 22:00:00,2019.0,1.0,8.0,22,Martes,8.0,19.0,0.9,128.0,17.0,40.0,5.07,15.0
2019-01-08 23:00:00,2019.0,1.0,8.0,23,Martes,8.0,16.0,1.1,119.0,22.0,51.0,5.26,19.7
2019-01-09 00:00:00,2019.0,1.0,9.0,0,Miercoles,8.0,13.0,0.8,92.0,23.0,45.0,9.07,15.4
2019-01-09 01:00:00,2019.0,1.0,9.0,1,Miercoles,8.0,12.0,0.3,74.0,12.0,23.0,11.85,6.199999999999999
2019-01-09 02:00:00,2019.0,1.0,9.0,2,Miercoles,8.0,13.0,0.6,95.0,17.0,33.0,4.84,11.2
2019-01-09 03:00:00,2019.0,1.0,9.0,3,Miercoles,8.0,12.0,0.3,66.0,15.0,29.0,11.25,9.8
2019-01-09 04:00:00,2019.0,1.0,9.0,4,Miercoles,8.0,11.0,0.2,66.0,11.0,21.0,6.51,5.7
2019-01-09 05:00:00,2019.0,1.0,9.0,5,Miercoles,8.0,11.0,0.2,62.0,15.0,28.0,8.44,9.399999999999999
2019-01-09 06:00:00,2019.0,1.0,9.0,6,Miercoles,8.0,11.0,0.1,59.0,12.0,21.0,10.38,3.9
2019-01-09 07:00:00,2019.0,1.0,9.0,7,Miercoles,8.0,11.0,0.3,85.0,10.0,20.0,5.38,3.6999999999999997
2019-01-09 08:00:00,2019.0,1.0,9.0,8,Miercoles,8.0,13.0,0.6,112.0,11.0,35.0,5.65,7.8
2019-01-09 09:00:00,2019.0,1.0,9.0,9,Miercoles,8.0,15.0,0.6,86.0,17.0,47.0,8.1,0.0
2019-01-09 10:00:00,2019.0,1.0,9.0,10,Miercoles,8.0,10.0,0.3,,11.0,30.0,13.49,0.0
2019-01-09 11:00:00,2019.0,1.0,9.0,11,Miercoles,8.0,11.0,0.3,,8.0,21.0,14.19,0.0
2019-01-09 12:00:00,2019.0,1.0,9.0,12,Miercoles,8.0,13.0,0.6,,17.0,36.0,9.26,11.3
2019-01-09 13:00:00,2019.0,1.0,9.0,13,Miercoles,8.0,13.0,0.5,100.0,24.0,47.0,18.23,12.4
2019-01-09 14:00:00,2019.0,1.0,9.0,14,Miercoles,8.0,12.0,0.4,85.0,15.0,30.0,27.2,8.600000000000001
2019-01-09 15:00:00,2019.0,1.0,9.0,15,Miercoles,8.0,12.0,0.2,66.0,10.0,24.0,40.84,5.699999999999999
2019-01-09 16:00:00,2019.0,1.0,9.0,16,Miercoles,8.0,13.0,0.2,61.0,7.0,24.0,42.99,4.0
2019-01-09 17:00:00,2019.0,1.0,9.0,17,Miercoles,8.0,16.0,0.2,71.0,4.0,18.0,30.81,6.0
